Subject,z_latents_batch,ASD,HSD,HSD95,DSC,Err_Vol_CM3,Err_Vol_Percent,fold,source
['em151_rf'],"Parameter containing: tensor([[-2.5972, -1.3072,  0.7811, -0.9917,  1.0059, -0.9600,  0.1212,  2.0125, 0.0062, -1.5305,  1.6757,  0.5769,  1.5195, -0.3560, -0.3325,  0.6992, -0.5149, -0.3927,  0.0173, -0.0467,  1.2440,  0.4358, -0.1098, -0.8889, -0.3616,  0.2276,  1.6170, -0.5273, -0.6175,  0.5466,  0.5997,  0.9531, 0.7982,  0.3718,  0.6985, -0.0790,  0.0768, -0.7551,  0.9036, -0.0985, 0.2575,  0.3249,  1.2521, -0.4746, -0.1255, -0.0907,  0.5624, -1.3122, -0.3921, -0.3148,  1.8507,  0.1473,  0.1678, -1.6287,  0.0246, -0.4608, -0.6266, -0.6375,  0.5432,  1.2502,  1.6250, -0.0734, -0.6764, -0.5760, 0.3408,  1.0161,  1.2715,  0.4061,  0.2860,  0.8801, -0.0272, -1.6300, -0.0987,  0.2619, -1.2986, -0.5747, -0.2672, -1.3642, -0.1133, -1.3649, 0.5768, -0.6070, -0.9638, -0.0328,  0.6999, -1.8545,  0.4852, -0.6452, -1.5004,  0.1829,  1.1192, -0.4918,  0.0681, -0.0351, -0.4800, -0.3746, 0.3244, -0.1955,  0.8991,  0.5668,  0.4699,  0.2188,  0.1258, -0.6920, 0.5799, -0.6674, -0.1750, -0.5097, -0.1973,  0.5795, -0.8180,  0.8047, -0.9973, -0.0082, -0.0183,  1.0389,  0.3331, -0.3897,  1.1210,  0.3689, -0.7500,  0.0392, -0.5891,  0.6420, -1.3676, -0.7589,  0.7013,  0.4539]], device='cuda:0', requires_grad=True) tensor([ 69,  62, 224]) tensor([ 69,  62, 224]) Batch prediction time: 161.5s labels_pred_cpu SHAPE (1, 1, 69, 62, 224) labels_gt_cpu SHAPE (1, 1, 69, 62, 224)",0.5672,20.2968,3.1992,0.9103,1.7439,1.9121,3,Fold_3_Test_Set_sarcopenia
['ep105_rf'],"Parameter containing: tensor([[-1.2418,  0.5894,  1.0435, -2.1207,  1.6182,  1.0126,  0.3664,  0.4788, -0.1740, -0.7811, -0.3034, -1.2434, -0.8489, -1.0256,  0.2381, -0.3234, -0.2931, -0.2425, -0.0856, -1.4544,  0.2121,  0.1611,  0.0529, -0.5444, 0.3285,  0.1809, -0.4744,  0.4620, -0.2268, -0.1758, -0.3200, -2.3139, -0.2361, -0.1574,  0.8236,  0.1472, -1.3748, -0.7427, -0.0163, -0.0782, -0.6418,  0.2979,  1.2599,  0.0388,  0.2300, -0.1146, -0.1306, -0.5185, -1.6581,  0.2357, -0.9171, -0.0460,  0.3830, -0.7842,  0.8522,  0.6358, 0.4919,  0.0965, -0.7396,  0.5829,  0.9194, -0.2690, -0.3924, -1.1172, -0.6378,  0.9816,  1.1333,  1.2053,  1.0404, -0.1520, -1.4037, -0.8517, 0.5180, -0.2090, -0.2363,  1.2994,  0.1751,  0.2620, -0.4308, -1.5512, -0.0430,  0.0311,  0.0827, -0.6200, -1.2707, -0.2568,  0.3381,  0.4775, 0.7412, -0.2456, -0.7533,  1.1262, -1.2325, -0.1481,  0.7693,  0.5263, 0.6892,  0.8455,  0.8365,  1.0744,  0.6954,  1.1699, -1.1576,  0.8437, -0.1549, -0.6590,  1.0065,  0.0711,  0.8571,  1.9160,  0.1001,  0.2909, -0.8190, -0.2213, -0.2768,  0.1915,  0.6873, -1.9282,  0.3627,  0.1288, 0.3227,  0.0641, -0.5969, -0.1910, -0.5313,  1.6367, -0.8908,  0.7814]], device='cuda:0', requires_grad=True) tensor([ 68,  55, 281]) tensor([ 68,  55, 281]) Batch prediction time: 177.4s labels_pred_cpu SHAPE (1, 1, 68, 55, 281) labels_gt_cpu SHAPE (1, 1, 68, 55, 281)",0.382,7.5,1.5,0.9324,0.6278,0.5447,3,Fold_3_Test_Set_sarcopenia
['fo117_rf'],"Parameter containing: tensor([[-1.1696, -0.1638,  0.6989, -1.5494,  0.2438,  0.6806, -0.0587,  0.3355, -0.6722,  1.4968, -0.8772,  0.1617,  0.1064, -0.6140, -0.4303,  0.1637, 0.6407,  0.7782, -0.3391, -0.2360, -0.0347,  0.4156,  0.4992, -0.6599, -0.9182,  1.1428, -1.1767,  0.5139, -0.8397,  0.0699, -1.2054,  0.4822, 0.1183,  1.2999, -0.7843, -0.3863, -0.3373, -0.3797,  1.1796, -0.1055, 0.0057, -1.3846,  0.5147,  0.0880, -0.5607,  0.3937,  1.0866, -0.7807, -1.3995,  0.9734,  1.8567, -0.9425, -0.3034, -1.6783,  1.2064,  1.1100, 0.3555,  0.0309, -0.0359,  0.5285, -1.2866, -0.2772, -1.6341, -0.7843, -0.7045,  1.3642,  0.2961,  0.4387,  0.7166, -0.0023, -0.4705,  0.6177, 1.4324,  2.2281,  1.6119,  0.1784, -0.6431,  0.7911,  0.0804, -0.1658, -0.3065, -0.7197,  0.4126, -1.4020, -0.5519, -0.1478,  0.9919,  0.2920, -0.5991, -0.7640, -0.8531, -0.5130,  0.0242,  0.4488, -0.1068,  0.0296, -0.8390,  0.4612,  0.2008, -0.1935,  0.4595,  1.3982, -0.1491, -0.4647, -0.2273, -0.4313, -1.0833,  0.1731,  0.5900,  1.6147, -0.0441,  0.0324, 0.8713, -0.2283, -0.6774,  0.0137,  0.7324, -0.4400, -0.9203,  1.1996, 0.4090, -0.2962, -1.6514,  1.2257, -0.2890,  0.2408,  1.3164,  0.3872]], device='cuda:0', requires_grad=True) tensor([ 60,  68, 220]) tensor([ 60,  68, 220]) Batch prediction time: 151.5s labels_pred_cpu SHAPE (1, 1, 60, 68, 220) labels_gt_cpu SHAPE (1, 1, 60, 68, 220)",0.313,6.5383,1.5,0.9316,0.2194,0.3898,3,Fold_3_Test_Set_sarcopenia
['gd171_rf'],"Parameter containing: tensor([[ 0.5548,  0.0968, -2.0314,  0.1062,  0.4707,  0.8341,  1.6374,  1.5088, -1.2162,  1.5361,  1.2011, -0.1870,  0.7201, -0.1593,  0.1077, -0.7481, 0.7047,  1.1195,  0.6139,  0.8462,  0.5076,  2.6721,  0.7678, -1.4658, 0.4476, -1.0014,  1.5054, -0.4670, -1.5467,  0.4993,  1.4985,  1.6752, -0.1578,  0.7701,  0.8708, -0.3085,  0.3095, -0.4270,  1.7125, -0.2192, 0.2265,  1.3075, -1.5805, -0.1564, -0.9497, -0.3928, -0.9641,  1.5534, -0.3778,  0.3216, -0.5290, -0.5917,  1.3146,  0.6721, -0.2059, -0.2818, 0.7475,  2.6105,  2.1317, -1.8050,  0.5214,  0.7212,  0.2903, -1.1960, -1.4728,  0.1368,  1.2271,  2.2333,  1.3181, -0.2471, -0.4639, -0.0697, -0.7450,  0.2880, -1.6578, -0.8712, -1.9197, -0.8719, -1.8906, -1.0898, -0.5399,  1.0757, -0.2661,  0.2988,  0.1159,  1.5047,  0.2473, -1.3582, -1.8870,  0.3642, -1.3115,  0.2954,  0.5985,  0.4143, -0.6370,  2.1612, -0.0424,  0.5276,  0.4745, -0.9605, -1.0398,  0.9174, -0.7571, -1.2692, -1.2315,  0.0042, -1.5640,  0.5025, -0.6281,  0.8262, -0.1391, -0.9997, 1.1178, -0.2083,  0.7923, -0.5459,  0.9510,  1.4670, -0.7713,  1.0228, -1.4042,  1.2511, -0.7629,  0.5250,  0.9206, -0.9509,  0.3911, -1.2950]], device='cuda:0', requires_grad=True) tensor([ 74,  73, 181]) tensor([ 74,  73, 181]) Batch prediction time: 164.6s labels_pred_cpu SHAPE (1, 1, 74, 73, 181) labels_gt_cpu SHAPE (1, 1, 74, 73, 181)",0.2901,5.0906,1.7998,0.938,0.589,0.6662,3,Fold_3_Test_Set_sarcopenia
['la134_rf'],"Parameter containing: tensor([[-0.5897,  0.0946, -0.3028, -0.4459, -1.6667, -0.0558, -1.8818,  1.6272, -0.0804, -1.3613,  0.5614, -1.3681, -0.6971, -0.3348,  0.6471,  0.2803, -0.6460, -0.3074,  0.7178,  0.7840,  0.0138, -0.8832,  0.0925,  0.3453, -1.1175, -1.0935,  1.6796, -0.8002, -1.2845,  0.0659,  1.0400,  1.3961, 0.9745,  1.7195, -0.9356,  0.1033,  0.0507,  0.5322,  1.5899, -1.0773, 0.4752, -0.5723,  0.8289, -1.3360, -1.0807,  0.2348, -0.1291, -0.4023, -1.5360,  0.3261, -0.6744, -0.2836, -0.1654, -0.1944,  0.7837, -0.7927, 0.5737,  0.5016, -0.7445,  0.2149, -1.2237, -0.2253,  0.5916, -0.4573, -1.5214,  1.1680, -0.7625,  0.5081,  0.9963,  0.9428, -1.0205, -0.8848, -1.0521,  0.7307,  0.0570,  0.1322, -1.4346,  0.4020, -0.8367, -0.0512, -0.6980,  1.8394,  0.1467, -1.1507, -0.1393, -1.1137, -0.0956, -0.4438, 0.4093, -0.2126,  0.7329, -0.3233, -1.0570,  0.9194,  0.0465,  0.1105, 0.9849,  0.8278, -0.0956,  1.2330,  0.8856,  0.8650, -0.6217,  0.3067, 0.2212, -0.7552, -1.1733, -0.2806,  0.1151,  0.1514, -0.2352,  0.5628, 0.1547, -0.3025,  1.1708,  1.0474, -0.2299,  0.0634,  0.4963,  1.0789, 0.1926, -0.1918,  0.7841,  0.0494, -0.9375, -0.5662, -1.8974,  0.3665]], device='cuda:0', requires_grad=True) tensor([ 68,  68, 211]) tensor([ 68,  68, 211]) Batch prediction time: 164.4s labels_pred_cpu SHAPE (1, 1, 68, 68, 211) labels_gt_cpu SHAPE (1, 1, 68, 68, 211)",0.3779,6.8739,1.5,0.9256,0.3915,0.6216,3,Fold_3_Test_Set_sarcopenia
['la162_rf'],"Parameter containing: tensor([[-6.3889e-01, -7.3275e-01, -4.5702e-01,  8.1168e-01,  3.6136e-01, 3.5088e-01,  1.8738e+00,  1.6006e+00,  1.8557e+00, -1.3411e+00, 6.8282e-01, -1.8520e+00,  2.8880e+00,  4.8284e-01, -1.6884e-01, 1.1252e+00,  4.2324e-01,  7.9056e-01, -8.9706e-02,  8.1046e-01, 2.8215e+00,  6.4051e-02, -4.0764e-02, -1.1628e+00, -2.2240e-01, 3.1958e-01,  6.8240e-01,  6.4890e-01, -3.0876e-01,  7.5177e-01, -3.9311e-01, -1.8725e+00,  1.2394e+00,  7.2295e-01,  2.4328e-01, -1.4500e+00,  1.5172e-01,  1.0259e+00, -9.1600e-01,  1.3438e+00, 7.8017e-02,  2.5810e-02,  2.3070e-01, -8.6670e-01, -7.8034e-01, 1.0981e-01, -2.2260e+00, -4.2447e-01,  3.7990e-01, -1.2316e+00, 1.5154e+00, -1.0177e+00,  1.0435e+00, -1.6608e+00,  7.0008e-01, 1.6484e+00,  9.9017e-01,  3.6442e-01, -7.7800e-01,  1.3861e-01, 7.7764e-01,  9.1228e-01,  1.2686e+00, -3.0247e-01, -1.5398e+00, 1.2641e+00,  2.2312e-01,  8.5415e-01,  1.5102e+00,  6.1448e-01, 3.4091e-03,  8.3452e-04,  1.0377e+00,  1.9518e+00, -1.4570e+00, -1.7766e+00, -3.6124e-01,  5.6320e-01, -1.2686e+00, -9.0458e-01, 1.0076e+00,  6.7852e-01,  8.4700e-01,  9.0115e-01,  9.6117e-01, -1.1167e+00,  6.1230e-01,  9.6877e-01, -8.4540e-01,  6.0956e-03, -1.0194e+00, -1.4716e-01,  1.0669e+00, -8.4112e-01,  2.4493e-01, -3.4160e-01,  1.2623e+00,  1.1112e-01,  4.7897e-01, -4.4384e-01, 2.5208e-01,  2.4341e-01, -1.4337e+00,  6.5657e-01,  1.4642e+00, -1.9711e+00, -1.0512e+00, -1.8345e-01,  1.4904e+00,  5.1727e-01, -3.6662e-01,  6.4442e-02,  1.7210e-01,  9.7879e-02, -1.1506e+00, -2.6698e-01,  6.8620e-01, -1.7934e-01,  1.3136e+00,  4.4492e-01, -4.8655e-01,  1.7600e+00, -7.6297e-01,  1.5406e+00, -3.3470e-01, 1.5779e+00,  9.7491e-01, -2.7115e-01]], device='cuda:0', requires_grad=True) tensor([ 71,  59, 244]) tensor([ 71,  59, 244]) Batch prediction time: 172.4s labels_pred_cpu SHAPE (1, 1, 71, 59, 244) labels_gt_cpu SHAPE (1, 1, 71, 59, 244)",0.2636,4.7988,1.5996,0.9329,0.3807,0.5763,3,Fold_3_Test_Set_sarcopenia
['lj139_rf'],"Parameter containing: tensor([[-1.3050,  0.5267,  0.0471,  0.0456, -0.2967, -0.9410,  1.8922,  0.7728, -0.5518,  1.3785,  1.4626,  0.2034,  1.2243,  2.6375,  1.8511,  0.7731, -0.9332, -0.8374,  0.2114,  1.5830, -0.5596, -0.6030, -0.8234,  0.0992, 0.8127, -1.2921,  0.1952, -1.5513,  0.7003,  1.7081,  2.3209, -0.2498, 0.4791, -0.7971,  0.0823, -0.1075,  0.7713,  1.0573, -1.8083, -0.6380, -2.2364,  0.4483, -0.0903,  0.6217, -0.1614,  0.3594,  0.1154,  0.3580, -1.4664, -1.2709, -0.1561, -0.2331,  0.1828, -2.1010,  0.7849, -1.5583, 0.3116, -0.2847,  0.7532, -0.6486, -0.8027, -1.2154,  0.3569,  0.4373, -0.0039,  1.4307, -0.9510, -0.3259,  0.3434, -0.5809, -0.5523,  0.6991, 0.2192, -1.3513,  1.0821,  0.0508,  0.2195,  0.7546, -0.5484, -1.3000, 0.9966,  1.0372,  0.2694, -0.5476,  0.1059, -0.2268, -0.0484,  0.3720, -0.3898,  0.1887, -0.5141,  0.0390, -0.7446,  0.8864, -0.6278,  0.1607, 0.3247,  0.8878,  0.5259, -1.2859, -0.0779, -0.4265, -0.0615,  0.8519, -1.3423, -0.2850, -0.1523, -1.5661,  0.5858,  0.9221, -0.7858,  1.4315, -0.8806,  0.3157,  1.0529, -0.0086,  0.2493,  1.6250, -0.7791, -1.6007, -1.0927,  1.4248, -1.1405,  1.2983,  0.0460, -1.3474,  0.7350, -0.0754]], device='cuda:0', requires_grad=True) tensor([ 69,  75, 198]) tensor([ 69,  75, 198]) Batch prediction time: 172.5s labels_pred_cpu SHAPE (1, 1, 69, 75, 198) labels_gt_cpu SHAPE (1, 1, 69, 75, 198)",0.4216,9.5977,1.5996,0.9225,0.9989,1.4585,3,Fold_3_Test_Set_sarcopenia
['lp133_rf'],"Parameter containing: tensor([[-0.1567, -0.6339, -0.6684, -0.9606,  1.4552, -0.3682,  0.8410,  0.7786, -1.3659, -0.3364,  0.4352, -1.8129,  1.0369, -1.6493,  0.0231,  0.0162, 0.1227, -0.8034,  0.3235, -0.2334,  0.2068, -0.6863, -0.7827, -0.6279, 1.6112, -1.1661,  0.6885, -0.8237, -1.8521,  0.3481, -1.0730, -0.5117, 2.2536, -0.1510, -1.3032, -0.0670,  0.4259,  0.3587, -2.1508,  0.7125, -0.3580, -0.0230,  1.2207,  0.8424, -1.0357, -1.0371, -0.6073, -0.2805, -0.4525, -0.3591, -0.6450,  0.0818, -1.1035, -1.1414,  0.1405, -0.7948, 1.2663,  1.6957, -0.5799,  1.5426, -0.9410,  0.7755, -0.5187, -0.3541, -1.6829,  0.4903, -0.5000,  0.7873,  0.3844, -1.3201, -1.3903,  0.7318, 1.5032,  0.8467, -0.9894, -1.2205,  0.4266,  1.5512, -1.2201,  0.6405, 0.5670, -0.2918,  0.1042, -0.6830,  0.0982,  1.5670, -0.2856, -0.2796, 0.2255, -0.3163,  0.8385, -0.3672,  0.7660,  0.0195,  0.3981, -0.7168, 0.9360,  0.3966, -0.3934,  0.8111,  0.5317, -0.3343, -1.9096,  0.0497, -0.3289,  0.8204, -1.1373,  0.4807,  0.5499, -0.2937, -0.3274, -0.2391, 0.6362, -0.4819,  1.1189, -0.4641,  0.8550, -0.5590, -0.4409, -1.9403, -0.2006, -0.4036,  0.3858, -0.9188, -0.7971,  0.0946, -0.9388, -0.0305]], device='cuda:0', requires_grad=True) tensor([ 66,  66, 220]) tensor([ 66,  66, 220]) Batch prediction time: 161.8s labels_pred_cpu SHAPE (1, 1, 66, 66, 220) labels_gt_cpu SHAPE (1, 1, 66, 66, 220)",0.3654,12.0,1.5,0.9321,0.6244,0.7885,3,Fold_3_Test_Set_sarcopenia
['ma119_rf'],"Parameter containing: tensor([[ 6.6206e-01, -2.7863e-01,  3.3904e-01,  2.9640e-01,  1.6514e+00, 6.5325e-01,  3.8108e-01, -1.1409e+00, -4.3201e-01,  2.6600e-01, 1.5143e+00, -6.6665e-01,  4.8962e-01,  1.2910e-01, -9.7920e-01, 7.5926e-01, -5.4674e-01, -2.3118e-01, -2.6332e-01,  5.0317e-01, 8.5029e-02,  2.4094e-01,  1.0826e-01,  4.8783e-01, -9.9885e-02, -8.2690e-01,  2.6172e-01,  3.7531e-01, -4.7626e-01,  7.3459e-01, -4.5882e-01, -6.1222e-01,  7.7948e-01, -2.5662e-01, -9.0420e-01, 1.4441e-01, -3.0130e-01,  5.6885e-02, -1.8731e+00, -1.4649e-01, -8.5315e-01, -7.2837e-01,  1.3409e+00, -8.8458e-01, -8.3960e-01, -1.2810e+00,  1.1809e+00, -5.0769e-02,  5.8762e-01,  2.9211e-01, -7.9061e-01,  1.6400e-01,  3.2154e-01, -5.0006e-01, -3.1363e-01, -1.5807e+00,  6.3950e-01, -7.5782e-01, -2.7249e-01, -3.0368e-01, 5.1225e-01,  2.3224e-01,  8.0619e-01,  1.9819e-01, -5.2704e-01, -4.9715e-01,  1.8248e+00,  1.2707e+00,  6.1321e-01, -9.3235e-01, -7.4516e-01,  7.3087e-01,  3.6415e-01,  1.4411e+00, -2.6914e-01, -1.5719e+00, -6.1287e-01, -7.4233e-01,  5.4171e-01, -1.2926e+00, 1.1829e-01,  1.2820e+00,  5.4933e-01,  1.3649e-01,  4.2282e-01, 1.1778e+00,  6.4656e-02, -3.0518e-01, -1.5717e-01, -4.6721e-01, 2.4977e-01, -3.4311e-01,  1.1390e-01,  8.8695e-01,  3.8022e-01, 1.6786e+00,  1.6914e+00, -5.6245e-01,  1.9833e-01,  7.9287e-01, 1.1707e+00,  4.6084e-01, -9.5079e-01,  5.5462e-01,  3.8998e-01, -1.6322e+00, -1.1144e+00, -1.4149e-01,  5.5364e-01,  7.9750e-01, -3.7394e-01,  3.2181e-01, -3.9656e-01,  1.5592e-01, -1.2262e+00, 4.0227e-01,  1.9946e+00,  5.9970e-01,  9.4841e-02,  8.4884e-01, -1.8756e+00, -8.6614e-01,  9.0207e-01,  4.6202e-01, -2.1130e-01, 5.6429e-03, -1.0583e-02, -5.5191e-04]], device='cuda:0', requires_grad=True) tensor([ 71,  64, 205]) tensor([ 71,  64, 205]) Batch prediction time: 157.2s labels_pred_cpu SHAPE (1, 1, 71, 64, 205) labels_gt_cpu SHAPE (1, 1, 71, 64, 205)",0.3915,9.2891,1.4004,0.9359,1.2028,1.4038,3,Fold_3_Test_Set_sarcopenia
['mm170_rf'],"Parameter containing: tensor([[-9.7067e-02, -2.7086e-01,  1.8562e-01, -2.6456e-01,  2.6125e+00, 7.9930e-01,  4.5005e-01,  1.2631e+00,  3.0996e-01, -4.2832e-01, -4.6973e-01, -9.6083e-01, -2.2707e-01, -1.7262e-01, -4.8582e-01, 8.5447e-01, -9.8080e-01, -3.9417e-02, -2.5041e-01,  1.0253e+00, 5.2731e-01, -7.3436e-01,  6.3458e-01, -1.2076e+00,  1.4255e+00, -1.1420e+00,  5.5347e-01,  1.5202e+00, -1.6041e+00, -7.9537e-01, -4.2678e-01,  1.5389e-01, -1.6407e-03, -1.4424e+00,  5.4461e-01, -1.9106e-01, -6.4053e-01,  4.4738e-01, -1.1732e+00,  5.5187e-02, -2.9684e-01, -9.2680e-02, -6.5236e-01, -2.6009e-01, -1.9390e+00, -1.6616e-01,  1.3701e+00, -6.2924e-02,  1.2933e+00,  7.8998e-01, 8.6853e-01,  2.1125e+00,  1.4906e-01, -1.3932e+00,  5.1627e-01, -5.8618e-01,  7.3705e-01, -9.7460e-01,  7.2472e-01,  1.9538e+00, 4.6372e-01,  2.1736e-01, -1.5354e+00,  4.9561e-01, -1.0749e+00, -1.0749e+00, -3.1589e-02,  1.6868e-01,  4.9887e-01, -1.0329e+00, 3.5482e-01,  9.9564e-01,  1.0813e+00,  1.1510e+00,  1.5948e-01, -7.3922e-01,  5.2073e-01,  5.8532e-01,  7.5305e-01, -7.8312e-02, 3.9595e-01, -1.9610e-01, -5.1353e-01, -1.8158e-01,  3.6932e-01, -8.6281e-01,  1.2650e-01, -3.8958e-01, -3.2581e-01, -1.1011e+00, 3.0263e-01, -2.9884e-01,  9.5733e-01,  1.5153e+00,  3.0160e-01, 9.4437e-01,  7.6112e-01, -5.2826e-01, -1.7156e-01, -4.5083e-01, 2.8732e-01,  7.8300e-03, -2.5162e-01, -3.8101e-01, -3.0565e-01, 3.6520e-02,  1.0251e+00, -5.8722e-01,  1.1680e+00,  3.2387e-01, -9.3269e-01,  3.5115e-01, -5.8890e-01, -5.2615e-02, -1.3191e+00, -7.0918e-01, -2.3872e-01, -6.9655e-01,  4.4563e-01, -1.4432e-01, -1.1200e+00, -2.8168e-01, -1.3273e+00,  1.0407e+00, -8.8889e-01, 2.5309e-01, -8.5828e-01,  1.0737e-01]], device='cuda:0', requires_grad=True) tensor([ 72,  68, 214]) tensor([ 72,  68, 214]) Batch prediction time: 176.6s labels_pred_cpu SHAPE (1, 1, 72, 68, 214) labels_gt_cpu SHAPE (1, 1, 72, 68, 214)",0.5088,9.8027,1.9805,0.9317,1.3978,1.4841,3,Fold_3_Test_Set_sarcopenia
['pg161_rf'],"Parameter containing: tensor([[-0.0821,  0.2992,  0.9303, -0.6094,  1.3538,  0.4227,  0.9437,  1.6979, -1.2713,  0.7480, -0.2636,  0.7680,  0.4019, -1.8091,  0.3634,  1.4963, 0.4587, -0.1623, -0.2564,  0.7602,  1.3610,  0.4285,  1.8096, -1.3581, 0.0871, -0.8393, -0.1461, -0.0097, -0.7702, -0.4698,  0.6811,  0.0873, 0.0833, -0.1930, -0.8168, -0.0433, -0.8675,  0.2492, -0.0869, -0.9580, -1.0492, -0.3528,  1.3096, -0.8568,  0.3195, -0.2728,  0.4393,  0.1256, 0.4734,  0.1146, -1.3136,  1.7326, -0.3236, -1.2106,  0.9672, -0.8639, 0.4893,  0.1650, -0.6088,  0.9327,  0.0543, -0.2902, -0.2007, -0.7417, -0.8437, -1.9966,  1.3688,  0.1420,  0.4523, -1.6758,  0.5304,  1.1063, 0.4162,  0.1300, -0.1242,  0.1180, -0.5049, -1.2764,  0.4963, -0.2069, -0.0594,  0.7772,  0.7168,  0.2875, -0.2364,  0.8274, -0.0800, -0.9645, -0.1695,  0.4026, -0.4366, -0.5580,  0.5684,  1.7468, -0.2598,  0.6600, 1.0466,  0.6138, -0.5239,  0.9489,  1.6305,  0.8043, -0.4740, -1.6917, -0.6541, -0.5817, -0.5579, -1.5326,  0.9791, -0.9230, -2.0147, -0.6772, 0.4731,  0.0179,  0.1127,  0.0252,  0.1725, -0.2313, -0.3141,  1.8671, -0.8429, -1.2383, -0.8591,  1.1775,  1.5378,  0.0048,  0.1464, -0.2438]], device='cuda:0', requires_grad=True) tensor([ 78,  68, 178]) tensor([ 78,  68, 178]) Batch prediction time: 159.0s labels_pred_cpu SHAPE (1, 1, 78, 68, 178) labels_gt_cpu SHAPE (1, 1, 78, 68, 178)",0.3949,9.7211,1.5,0.9301,1.2859,1.6965,3,Fold_3_Test_Set_sarcopenia
['pp104_rf'],"Parameter containing: tensor([[-0.2993, -0.6064,  0.5299, -0.4499,  0.0891,  0.0673,  1.1289,  0.3626, -0.7499,  0.2560, -0.6136, -0.2858,  0.8374, -0.4061, -0.9312,  1.1309, -0.2466,  0.5056,  0.1813,  0.1992,  0.9021, -0.4174,  0.4107, -0.0351, 0.0423,  0.0995,  0.3138,  0.6464,  1.5590,  0.4392, -1.5839,  0.7650, 0.0044,  0.0129, -0.5472, -0.3992,  0.0728,  1.0042, -0.8517,  0.3505, -0.1150, -0.2547, -0.0905, -0.0667, -0.0067, -0.5269,  0.3526, -0.6041, -0.7354,  0.9893,  0.1274,  0.1219,  0.4599,  0.7236, -0.0406,  1.0003, -0.5544,  0.8314,  0.4584, -0.2398, -1.6796,  1.2424, -0.8635, -0.4281, -0.0889,  0.6575,  1.5479,  0.0492, -0.4887,  0.1629, -0.3269, -0.0432, 0.3496,  0.4040,  0.9597, -0.5932,  0.8273,  0.7696,  0.3108,  0.8108, -0.1838,  1.4593,  0.9749, -0.2078, -0.1636, -0.1538,  1.0005, -0.1468, -1.1667, -0.6223, -0.0043, -0.8061,  0.6545,  0.6645, -0.0949,  0.2168, -0.0055,  0.7866, -0.0534,  0.1149,  0.2584, -1.2731, -0.5552,  0.2994, 1.1287,  0.5635, -2.3022,  0.6593,  0.4362, -0.3483, -0.5221,  0.9536, 0.1220, -0.1716, -0.1658,  0.2923,  0.2089, -1.1819, -0.7732,  1.7327, 0.3462,  0.1467, -0.3169,  0.0553, -0.5969,  0.5185, -0.4625, -0.2247]], device='cuda:0', requires_grad=True) tensor([ 71,  70, 199]) tensor([ 71,  70, 199]) Batch prediction time: 166.7s labels_pred_cpu SHAPE (1, 1, 71, 70, 199) labels_gt_cpu SHAPE (1, 1, 71, 70, 199)",0.399,12.1861,1.5,0.9413,0.0135,0.0152,3,Fold_3_Test_Set_sarcopenia
['qp108_rf'],"Parameter containing: tensor([[ 0.9578, -0.1468,  0.4108, -0.3940, -0.3484, -0.0644,  0.3349,  0.4343, -0.4705,  0.3957,  1.6973, -1.9442,  2.4016, -0.7852, -0.5174,  0.3807, 1.5671,  0.3377, -0.7416, -1.1233,  1.2778, -0.6121,  0.1806, -0.0471, 1.3050, -0.4169, -0.1586, -0.5537, -1.2479,  0.6683, -1.5153, -1.0205, 1.3099,  0.7644, -0.2659, -0.7509, -0.1935,  1.2537,  0.5018, -0.7209, 0.5002,  0.0484,  1.1368,  1.0067, -2.4562, -1.7353,  0.5972,  1.1329, 0.3250, -1.3571,  0.8599,  0.4294, -0.0857, -1.2329,  0.4790, -1.2505, 0.9721,  1.4687, -0.9031,  1.6563,  1.4866,  1.3606, -0.0752, -0.3466, -1.9987,  1.3911,  0.8907,  1.5036, -0.2814, -1.1295, -0.0821,  1.3531, 0.8672,  2.8448, -1.2464,  0.7253, -0.0637, -0.5809, -0.5711, -0.5980, 0.1348, -0.1229,  0.1608, -0.3991,  1.2483, -0.9572,  1.6811, -0.0286, -1.8897,  0.1473,  0.2432,  1.2208, -0.9727,  0.7050, -0.2296,  1.2929, 0.5740, -0.7507, -0.0079,  2.1408, -0.2975,  0.4505, -0.8241, -0.7393, 0.1002, -0.6400,  0.6543, -0.5462,  2.0056,  0.2854,  0.0310, -0.7754, 1.4246,  0.2705,  0.0322, -0.3133, -0.0968,  0.4911, -0.2487, -0.9273, -1.2219, -0.2335, -0.5455,  0.5914, -0.3332, -0.8788, -0.8994, -0.2652]], device='cuda:0', requires_grad=True) tensor([ 66,  61, 225]) tensor([ 66,  61, 225]) Batch prediction time: 152.9s labels_pred_cpu SHAPE (1, 1, 66, 61, 225) labels_gt_cpu SHAPE (1, 1, 66, 61, 225)",0.4345,13.1624,2.1213,0.9204,0.3341,0.4454,3,Fold_3_Test_Set_sarcopenia
